1.010553	-0.192470	-0.042866	0.353029	7.754477
1.023875	-0.193041	-0.042950	0.360983	7.792545
1.033876	-0.191510	-0.040173	0.358196	7.830642
1.047200	-0.192046	-0.039738	0.345831	7.868739
1.060523	-0.192575	-0.040148	0.345415	7.906835
1.073845	-0.193110	-0.039978	0.353432	7.944929
1.087167	-0.193643	-0.039629	0.355343	7.983022
1.100489	-0.194172	-0.040358	0.357531	8.021113
1.113812	-0.194710	-0.040845	0.363784	8.059231
1.127135	-0.195254	-0.040502	0.358580	8.097309
1.140457	-0.195794	-0.040397	0.345759	8.135399
1.153779	-0.196332	-0.040980	0.350124	8.173496
1.167102	-0.196879	-0.041057	0.362100	8.211595
1.180424	-0.197426	-0.040818	0.366158	8.249690
1.193748	-0.197970	-0.041130	0.358055	8.287792
1.207068	-0.198518	-0.041253	0.356505	8.325878
1.220379	-0.199068	-0.041273	0.360024	8.363942
1.233716	-0.199619	-0.041584	0.357798	8.402128
1.247034	-0.200173	-0.041775	0.352866	8.440163
1.260362	-0.200730	-0.041559	0.351242	8.478293
1.271943	-0.211146	-0.051081	0.348517	8.516353
1.285259	-0.211826	-0.051251	0.354391	8.554449
1.298574	-0.212509	-0.051002	0.360148	8.592542
1.310159	-0.220483	-0.057688	0.360935	8.630641
1.323475	-0.221252	-0.057952	0.362217	8.668748
1.335439	-0.227640	-0.063126	0.361337	8.706830
1.348747	-0.228481	-0.062718	0.355474	8.744925
1.362057	-0.229317	-0.062411	0.347819	8.783026
1.373604	-0.235046	-0.067185	0.349617	8.821118
1.386907	-0.235941	-0.067190	0.352499	8.859231
1.399057	-0.240760	-0.070321	0.345494	8.897310
1.412357	-0.241697	-0.070474	0.341947	8.935457
1.425656	-0.242636	-0.070705	0.352341	8.973548
1.437440	-0.246755	-0.073095	0.355242	9.011591
1.450739	-0.247729	-0.072783	0.349408	9.049687
1.464038	-0.248699	-0.072948	0.349579	9.087789
1.475923	-0.253520	-0.076541	0.359807	9.125878
1.489220	-0.254540	-0.076204	0.361282	9.164016
1.501131	-0.257784	-0.078313	0.353883	9.202120
1.514423	-0.258827	-0.078578	0.350914	9.240160
1.527717	-0.259874	-0.078238	0.350112	9.278260
1.539111	-0.261940	-0.079068	0.350172	9.316355
1.552403	-0.262993	-0.079248	0.350631	9.354450
1.565693	-0.264049	-0.079069	0.351865	9.392543
1.576681	-0.265068	-0.078827	0.348556	9.430650
1.589973	-0.266118	-0.078639	0.343921	9.468738
1.601649	-0.266244	-0.077887	0.341184	9.506832
1.614939	-0.267281	-0.077933	0.347090	9.544924
1.628233	-0.268319	-0.077909	0.351204	9.583024
1.639847	-0.269603	-0.078396	0.352694	9.621132
1.653139	-0.270647	-0.078248	0.353302	9.659261
1.665233	-0.271632	-0.077634	0.345685	9.697309
1.678525	-0.272666	-0.077535	0.344756	9.735401
1.691818	-0.273699	-0.077809	0.345757	9.773498
1.704266	-0.274178	-0.077020	0.343614	9.811593
1.717558	-0.275204	-0.077028	0.343837	9.849685
1.730853	-0.276230	-0.077351	0.345939	9.887783
1.743350	-0.277687	-0.077824	0.345133	9.925931
1.756640	-0.278723	-0.077285	0.343818	9.963975
1.769451	-0.277365	-0.075265	0.348702	10.002069
1.782742	-0.278367	-0.075563	0.358699	10.040182
1.796042	-0.279374	-0.074871	0.361643	10.078259
1.808459	-0.278279	-0.072697	0.358582	10.116356
1.821758	-0.279248	-0.073197	0.356638	10.154452
1.835055	-0.280223	-0.072785	0.351892	10.192544
1.847105	-0.279751	-0.071108	0.344898	10.230663
1.860405	-0.280698	-0.071595	0.342817	10.268821
1.872288	-0.281253	-0.071488	0.346913	10.306874
1.885586	-0.282206	-0.070895	0.347612	10.344928
1.898885	-0.283150	-0.071169	0.348820	10.383021
1.910369	-0.283038	-0.070578	0.354625	10.421130
1.923672	-0.283978	-0.070123	0.354161	10.459293
1.935459	-0.280729	-0.066211	0.345036	10.497362
1.948762	-0.281612	-0.066550	0.343831	10.535459
1.962063	-0.282498	-0.066183	0.346832	10.573535
1.973729	-0.278653	-0.061697	0.341967	10.611627
1.986725	-0.279456	-0.061447	0.341560	10.649691
1.999713	-0.280255	-0.059900	0.349050	10.687825
2.010469	-0.274460	-0.049365	0.349617	10.725879
2.023772	-0.275117	-0.041847	0.363485	10.763975
2.034297	-0.268477	-0.024940	0.378033	10.802098
2.048694	-0.268836	-0.010625	0.417988	10.840204
2.064618	-0.269005	0.004499	0.448651	10.878265
2.076427	-0.263764	0.026229	0.452705	10.916358
2.093665	-0.263312	0.043509	0.470525	10.954448
2.111573	-0.262532	0.061743	0.494054	10.992554
2.118971	-0.257742	0.082521	0.489796	11.030651
2.105930	-0.256739	0.100330	0.374656	11.068734
2.117588	-0.253354	0.120068	0.372899	11.106837
2.130472	-0.251752	0.138584	0.377766	11.144923
2.144726	-0.249764	0.156980	0.408608	11.183053
2.159932	-0.246128	0.176135	0.440867	11.221116
2.176467	-0.243185	0.194520	0.462837	11.259239
2.194640	-0.239817	0.211838	0.482118	11.297312
2.212596	-0.235955	0.229496	0.495448	11.335419
2.230974	-0.231662	0.248181	0.505002	11.373539
2.250744	-0.228667	0.265080	0.517889	11.411587
2.269792	-0.223496	0.283626	0.539626	11.449685
2.289530	-0.217742	0.302000	0.554873	11.487786
2.306152	-0.215689	0.316775	0.560555	11.525882
2.326443	-0.209037	0.335094	0.570028	11.563973
2.337630	-0.205232	0.352683	0.557403	11.602067
2.357558	-0.197897	0.371141	0.576667	11.640166
2.378036	-0.189928	0.389681	0.577038	11.678279
2.373784	-0.188889	0.406486	0.503190	11.716409
2.391388	-0.181312	0.424613	0.510386	11.754449
2.409104	-0.173302	0.442750	0.538354	11.792545
2.389568	-0.179954	0.459736	0.458957	11.830640
2.405237	-0.172196	0.478936	0.457857	11.868737
2.389741	-0.179833	0.494611	0.371440	11.906836
2.397485	-0.175177	0.513228	0.334486	11.944946
2.408581	-0.168923	0.531518	0.311156	11.983031
2.401982	-0.175261	0.543120	0.272992	12.021138
2.410884	-0.169887	0.558845	0.247457	12.059230
2.406250	-0.175213	0.567313	0.212131	12.097311
2.413066	-0.170870	0.576432	0.200396	12.135405
2.419466	-0.166710	0.581993	0.191547	12.173506
2.425566	-0.162696	0.587002	0.187853	12.211635
2.431522	-0.158733	0.590523	0.179429	12.249738
2.437198	-0.154929	0.592451	0.173708	12.287798
2.435397	-0.159356	0.590809	0.143604	12.325906
2.439941	-0.156309	0.592222	0.143141	12.363976
2.444408	-0.153811	0.593037	0.147965	12.402067
2.483998	-0.127025	0.593189	0.341918	12.440166
2.495391	-0.119343	0.593914	0.344393	12.478293
2.501666	-0.112635	0.595601	0.350177	12.516371
2.512701	-0.105156	0.596433	0.357132	12.554448
2.523726	-0.097671	0.596895	0.359760	12.592550
2.531092	-0.090762	0.598360	0.363337	12.630642
2.542112	-0.083249	0.599060	0.355051	12.668790
2.550950	-0.073643	0.602107	0.351936	12.706858
2.561939	-0.066091	0.602195	0.346862	12.744929
2.572926	-0.058539	0.602598	0.342639	12.783020
2.582400	-0.050803	0.603939	0.338395	12.821119
2.593369	-0.043235	0.604036	0.342733	12.859235
2.602195	-0.033728	0.606346	0.353470	12.897310
2.613152	-0.026130	0.606819	0.351354	12.935399
2.624106	-0.018526	0.606958	0.343423	12.973526
2.631613	-0.007756	0.611025	0.343142	13.011622
2.642532	-0.000108	0.611269	0.351943	13.049692
2.653450	0.007544	0.611704	0.352810	13.087784
2.660406	0.018169	0.615996	0.348761	13.125884
2.671287	0.025872	0.616195	0.352635	13.163973
2.679248	0.037118	0.620786	0.354676	13.202081
2.690095	0.044874	0.621081	0.348304	13.240167
2.700937	0.052632	0.621252	0.342733	13.278284
2.708194	0.064521	0.626247	0.346759	13.316355
2.718995	0.072335	0.626362	0.351292	13.354448
2.729799	0.080152	0.626575	0.348053	13.392584
2.736714	0.091711	0.631302	0.348295	13.430675
2.747474	0.099578	0.631415	0.350968	13.468746
2.755067	0.111971	0.636933	0.353428	13.506829
2.765787	0.119902	0.637033	0.350801	13.544925
2.776505	0.127833	0.637263	0.349462	13.583029
2.784654	0.139705	0.641840	0.353607	13.621147
2.795327	0.147682	0.642146	0.357173	13.659236
2.803797	0.159532	0.646448	0.353984	13.697308
2.814441	0.167564	0.646600	0.347093	13.735400
2.825084	0.175598	0.647289	0.346646	13.773512
2.833320	0.185129	0.650094	0.347098	13.811590
2.843934	0.193199	0.650412	0.348818	13.849686
2.854551	0.201277	0.651014	0.345889	13.887807
2.862617	0.209283	0.652793	0.346087	13.925880
2.873207	0.217380	0.652769	0.348850	13.963973
2.881454	0.225260	0.653425	0.347617	14.002143
2.891969	0.233310	0.654513	0.341779	14.040177
2.902298	0.241236	0.657545	0.343981	14.078257
2.910162	0.247934	0.662258	0.353500	14.116362
2.920780	0.256214	0.670275	0.367494	14.154451
2.931752	0.264911	0.682815	0.377959	14.192545
2.939373	0.272588	0.698665	0.385759	14.230641
2.950625	0.282040	0.713243	0.395180	14.268747
2.959496	0.291594	0.731669	0.389627	14.306851
2.970540	0.301510	0.750250	0.388141	14.344938
2.981357	0.311592	0.768212	0.388617	14.383023
2.986706	0.317413	0.785844	0.358067	14.421116
2.996347	0.327063	0.803978	0.365647	14.459232
3.005879	0.338945	0.823673	0.365258	14.497308
3.015334	0.349153	0.841939	0.367632	14.535422
3.024662	0.359600	0.860948	0.362814	14.573551
3.033901	0.374168	0.882227	0.355477	14.611605
3.042506	0.384624	0.900359	0.335615	14.649685
3.050450	0.394643	0.919218	0.336945	14.687786
3.057295	0.409522	0.940967	0.348783	14.725879
3.065121	0.420259	0.959729	0.350500	14.763977
3.075947	0.437436	0.979925	0.366676	14.802130
3.083728	0.449034	0.998784	0.359395	14.840164
3.091139	0.460546	1.016774	0.359175	14.878259
3.097813	0.471816	1.035182	0.342366	14.916409
3.104473	0.483039	1.051049	0.336374	14.954481
3.110833	0.494153	1.063967	0.336244	14.992545
3.119303	0.506524	1.072025	0.341038	15.030640
3.125518	0.517933	1.078026	0.346861	15.068749
3.133857	0.525650	1.078490	0.349384	15.106888
3.140147	0.537377	1.081912	0.352808	15.144927
3.146459	0.549242	1.083765	0.352545	15.183026
3.155163	0.553468	1.079298	0.338126	15.221119
3.161242	0.564824	1.080991	0.338922	15.259233
3.173551	0.571444	1.074897	0.333442	15.297343
3.179594	0.582614	1.076084	0.335750	15.335401
3.185667	0.593872	1.077023	0.330460	15.373501
3.199305	0.602385	1.069972	0.339003	15.411590
3.205941	0.614538	1.070788	0.346241	15.449685
3.212364	0.626297	1.071333	0.355990	15.487829
3.223753	0.629411	1.063468	0.356220	15.525934
3.230228	0.641058	1.064044	0.351963	15.563973
3.241949	0.644326	1.055746	0.354221	15.602130
3.248517	0.655930	1.056577	0.359935	15.640168
3.255076	0.667541	1.057428	0.355806	15.678301
3.266209	0.670164	1.049587	0.344955	15.716358
3.272847	0.681726	1.050342	0.341780	15.754450
3.279476	0.693291	1.050545	0.347649	15.792541
3.291577	0.696788	1.041806	0.351947	15.830639
3.298309	0.708305	1.042130	0.346144	15.868776
3.310113	0.713860	1.035206	0.344551	15.906832
3.316916	0.725324	1.035392	0.353592	15.944927
3.323719	0.736791	1.035497	0.364356	15.983017
3.335170	0.742013	1.028672	0.366589	16.021116
3.342052	0.753438	1.029220	0.356381	16.059245
3.354147	0.760256	1.022853	0.344357	16.097323
3.361091	0.771634	1.022820	0.341475	16.135399
3.368040	0.783021	1.023081	0.345705	16.173518
3.374973	0.794387	1.023404	0.346471	16.211581
3.381920	0.805784	1.023140	0.348325	16.249694
3.388862	0.817167	1.023181	0.354031	16.287801
3.395804	0.828551	1.023952	0.355175	16.325881
3.402738	0.839940	1.023951	0.357111	16.363983
3.414509	0.844977	1.016610	0.363259	16.402130
3.421788	0.856739	1.017926	0.368859	16.440189
3.429168	0.868699	1.020778	0.372544	16.478268
3.439966	0.875931	1.020523	0.366665	16.516354
3.447270	0.887837	1.028731	0.357891	16.554494
3.454304	0.899517	1.042063	0.356049	16.592547
3.463005	0.904550	1.051577	0.353337	16.630641
3.469684	0.916236	1.067048	0.348144	16.668734
3.478330	0.927579	1.081784	0.349360	16.706864
3.484581	0.939327	1.099598	0.347596	16.744936
3.490592	0.951124	1.116485	0.351526	16.783018
3.498167	0.969672	1.136375	0.369726	16.821117
3.504095	0.982449	1.156016	0.371028	16.859234
3.515056	1.007985	1.177081	0.413503	16.897310
3.521099	1.022532	1.195908	0.436279	16.935401
3.527185	1.037999	1.214479	0.448582	16.973511
3.533146	1.054014	1.233438	0.459609	17.011594
3.538941	1.070535	1.251607	0.488960	17.049695
3.544787	1.088224	1.270351	0.501330	17.087790
3.546711	1.102409	1.290438	0.504835	17.125912
3.552032	1.120889	1.309713	0.499973	17.163973
3.557796	1.151349	1.330523	0.530650	17.202069
3.562606	1.170984	1.347887	0.542958	17.240165
3.567179	1.191156	1.365808	0.547992	17.278268
3.554524	1.157887	1.385409	0.363708	17.316408
3.557077	1.171505	1.401543	0.369395	17.354492
3.559448	1.185375	1.414397	0.371280	17.392545
3.566387	1.209418	1.423929	0.384965	17.430686
3.560778	1.182010	1.430816	0.058811	17.468735
3.564673	1.197091	1.436887	0.067444	17.506835
3.565016	1.199638	1.441883	0.065455	17.544928
3.565337	1.202110	1.445543	0.050811	17.583020
3.568239	1.216656	1.448717	0.049573	17.621117
3.568469	1.218530	1.448116	0.054727	17.659229
3.570513	1.233434	1.448419	0.076711	17.697309
3.570870	1.236334	1.445456	0.072383	17.735403
3.571215	1.239070	1.443194	0.067358	17.773542
3.577686	1.260632	1.440272	0.106644	17.811594
3.578215	1.264660	1.435670	0.112247	17.849706
3.578791	1.268897	1.427438	0.118316	17.887789
3.587811	1.295300	1.413692	0.175756	17.925916
3.588859	1.301912	1.400770	0.172248	17.963975
3.599486	1.332150	1.380809	0.221463	18.002066
3.601079	1.340435	1.363412	0.213041	18.040171
3.602751	1.348380	1.345352	0.207509	18.078313
3.613168	1.375739	1.322290	0.256589	18.116362
3.615572	1.385213	1.303244	0.252683	18.154447
3.618117	1.394498	1.284812	0.252632	18.192597
3.632258	1.433661	1.261827	0.349539	18.230640
3.636307	1.446347	1.243776	0.352374	18.268782
3.645265	1.458354	1.220824	0.343804	18.306834
3.649756	1.470658	1.203206	0.337944	18.344981
3.654381	1.482670	1.186264	0.347926	18.383019
3.664638	1.491861	1.165347	0.357457	18.421116
3.670010	1.504374	1.150866	0.373256	18.459273
3.679326	1.510290	1.132032	0.369929	18.497311
3.685313	1.523047	1.117730	0.361152	18.535403
3.691335	1.535418	1.105274	0.366875	18.573500
3.694929	1.528269	1.091224	0.342029	18.611616
3.700942	1.539830	1.081373	0.354481	18.649724
3.707291	1.551751	1.071951	0.367977	18.687838
3.676112	1.477879	1.061196	0.035460	18.725880
3.676771	1.479058	1.056366	0.045434	18.763979
3.682222	1.481115	1.049982	0.054279	18.802069
3.683251	1.482909	1.049405	0.056627	18.840171
3.684326	1.484780	1.050247	0.056679	18.878286
3.692006	1.492568	1.048342	0.069618	18.916356
3.693329	1.494867	1.050898	0.073492	18.954448
3.694720	1.497296	1.053272	0.074953	18.992545
3.707377	1.514587	1.051892	0.109526	19.030655
3.709446	1.518210	1.057215	0.114439	19.068732
3.723537	1.537300	1.061958	0.164213	19.106833
3.726585	1.542763	1.070861	0.151512	19.144930
3.729352	1.547829	1.081999	0.136544	19.183024
3.731596	1.547291	1.095213	0.124502	19.221131
3.733767	1.551506	1.111043	0.143433	19.259234
3.736192	1.556403	1.127538	0.152984	19.297309
3.738691	1.561668	1.145689	0.152306	19.335409
3.741084	1.566954	1.163076	0.159305	19.373514
3.728652	1.542664	1.180592	0.070485	19.411636
3.762105	1.609752	1.200089	0.327053	19.449691
3.766619	1.621365	1.218183	0.339675	19.487787
3.761249	1.612820	1.236460	0.320322	19.525937
3.765253	1.624346	1.253197	0.325444	19.563976
3.764372	1.623131	1.267246	0.321879	19.602088
3.768035	1.634827	1.281644	0.332474	19.640167
3.771646	1.646965	1.295570	0.327530	19.678257
3.768212	1.640272	1.307725	0.293138	19.716357
3.771115	1.651054	1.320046	0.295175	19.754488
3.773906	1.661947	1.331653	0.299967	19.792557
3.770029	1.650587	1.340567	0.257803	19.830642
3.772270	1.660149	1.350749	0.258946	19.868733
3.768363	1.647567	1.358199	0.210611	19.906868
3.776616	1.683043	1.365019	0.345882	19.944927
3.779388	1.696290	1.370898	0.347175	19.983018
3.778246	1.694585	1.373669	0.347874	20.021132
3.780859	1.707670	1.377469	0.358042	20.059236
3.778837	1.705942	1.378854	0.361482	20.097309
3.781381	1.719032	1.380778	0.361176	20.135405
3.783899	1.732127	1.382183	0.355224	20.173507
3.783602	1.732869	1.380781	0.351068	20.211604
3.786121	1.745965	1.381612	0.353789	20.249719
3.788629	1.759067	1.382803	0.353987	20.287808
3.788608	1.758806	1.380870	0.348619	20.325877
3.791126	1.771905	1.381536	0.347728	20.364017
3.791753	1.773248	1.379919	0.349666	20.402066
3.794283	1.786340	1.380646	0.348535	20.440162
3.796803	1.799433	1.381152	0.346857	20.478258
3.797231	1.801087	1.380029	0.343883	20.516394
3.799758	1.814175	1.380856	0.342975	20.554446
3.802275	1.827268	1.381246	0.344823	20.592543
3.803305	1.830331	1.379878	0.343700	20.630638
3.805835	1.843420	1.380738	0.343327	20.668736
3.808354	1.856514	1.381062	0.351266	20.706833
3.810868	1.869608	1.381486	0.362029	20.744930
3.813377	1.882703	1.382291	0.356932	20.783022
3.814896	1.887146	1.380647	0.350953	20.821120
